Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area1,Wilderness_Area2,Wilderness_Area3,Wilderness_Area4,Soil_Type1,Soil_Type2,Soil_Type3,Soil_Type4,Soil_Type5,Soil_Type6,Soil_Type7,Soil_Type8,Soil_Type9,Soil_Type10,Soil_Type11,Soil_Type12,Soil_Type13,Soil_Type14,Soil_Type15,Soil_Type16,Soil_Type17,Soil_Type18,Soil_Type19,Soil_Type20,Soil_Type21,Soil_Type22,Soil_Type23,Soil_Type24,Soil_Type25,Soil_Type26,Soil_Type27,Soil_Type28,Soil_Type29,Soil_Type30,Soil_Type31,Soil_Type32,Soil_Type33,Soil_Type34,Soil_Type35,Soil_Type36,Soil_Type37,Soil_Type38,Soil_Type39,Soil_Type40,class
0.845923,0.944444,0.318182,0.150322,0.295866,0.252916,0.669291,0.80315,0.669291,0.308797,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
0.656328,0.313889,0.227273,0.163207,0.245478,0.539553,0.964567,0.877953,0.405512,0.055765,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.712856,0.977778,0.106061,0.408017,0.241602,0.514824,0.818898,0.897638,0.622047,0.138993,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7
0.856428,0.925,0.30303,0.193271,0.322997,0.255726,0.669291,0.826772,0.69685,0.314234,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
0.856428,0.183333,0.242424,0.257695,0.322997,0.25418,0.92126,0.814961,0.397638,0.316604,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
0.758879,0.269444,0.121212,0.453114,0.359173,0.305466,0.917323,0.901575,0.507874,0.378224,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.70085,0.475,0.151515,0.346457,0.334625,0.539553,0.893701,0.964567,0.586614,0.118361,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.688344,0.963889,0.272727,0.212598,0.273902,0.605311,0.724409,0.822835,0.637795,0.155583,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.714857,0.95,0.136364,0.429492,0.24677,0.518196,0.791339,0.889764,0.645669,0.137599,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7
0.718359,0.183333,0.121212,0.333572,0.228682,0.22917,0.901575,0.88189,0.503937,0.44068,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
0.863432,0.952778,0.19697,0.176807,0.341085,0.264718,0.759843,0.862205,0.649606,0.321762,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
0.642321,0.033333,0.121212,0.021475,0.232558,0.563299,0.834646,0.88189,0.586614,0.026488,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.696348,0.952778,0.136364,0.334288,0.319121,0.602782,0.795276,0.893701,0.641732,0.132023,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.866433,0.936111,0.242424,0.154617,0.335917,0.274413,0.716535,0.846457,0.673228,0.328872,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
0.869935,0.958333,0.19697,0.19184,0.357881,0.273008,0.767717,0.866142,0.641732,0.330127,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
0.74087,0.344444,0.242424,0.453114,0.428941,0.556976,0.964567,0.893701,0.417323,0.166458,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.668334,0.883333,0.272727,0.115963,0.222222,0.584235,0.673228,0.870079,0.744094,0.056322,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.682841,0.847222,0.272727,0.163207,0.237726,0.591963,0.661417,0.897638,0.783465,0.068591,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.698849,0.283333,0.318182,0.258411,0.320413,0.56906,0.980315,0.818898,0.307087,0.133696,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.77989,0.313889,0.242424,0.346457,0.164083,0.287621,0.968504,0.870079,0.385827,0.395232,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.892446,0.358333,0.045455,0.156049,0.344961,0.299424,0.885827,0.933071,0.57874,0.353827,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
0.888444,0.508333,0.151515,0.130279,0.334625,0.302796,0.877953,0.972441,0.614173,0.358427,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
0.75988,0.308333,0.166667,0.354331,0.320413,0.267669,0.944882,0.897638,0.46063,0.41461,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.68084,0.991667,0.136364,0.09592,0.260982,0.608543,0.814961,0.885827,0.614173,0.071658,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.728864,0.880556,0.181818,0.471009,0.329457,0.648869,0.740157,0.905512,0.712598,0.155305,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.632816,0.544444,0.272727,0.622763,0.580103,0.617535,0.838583,0.992126,0.65748,0.217622,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
0.742871,0.25,0.181818,0.228346,0.276486,0.242237,0.940945,0.866142,0.433071,0.439844,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.753377,0.336111,0.166667,0.198282,0.284238,0.238584,0.940945,0.909449,0.476378,0.444026,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.698849,0.383333,0.212121,0.064424,0.21447,0.182661,0.948819,0.92126,0.468504,0.434964,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.715358,0.825,0.030303,0.030064,0.235142,0.19882,0.838583,0.937008,0.641732,0.464241,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.685343,0.366667,0.287879,0.021475,0.23385,0.15737,0.972441,0.893701,0.393701,0.40987,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.75988,0.263889,0.121212,0.173228,0.273902,0.245047,0.92126,0.897638,0.496063,0.441377,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.608804,0.447222,0.257576,0.541875,0.543928,0.636926,0.925197,0.952756,0.519685,0.216646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
0.671836,0.913889,0.257576,0.137437,0.25323,0.635942,0.700787,0.858268,0.704724,0.121567,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.69935,0.9,0.257576,0.211167,0.25969,0.643951,0.688976,0.866142,0.720472,0.108741,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.724862,0.147222,0.151515,0.0,0.223514,0.193059,0.889764,0.862205,0.5,0.488499,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
0.731866,0.05,0.060606,0.0,0.223514,0.196431,0.854331,0.909449,0.598425,0.485571,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
0.651326,0.213889,0.19697,0.077309,0.24031,0.100183,0.929134,0.850394,0.425197,0.360937,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.605303,0.675,0.378788,0.578382,0.196382,0.582127,0.637795,0.984252,0.858268,0.167015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
0.662831,0.552778,0.166667,0.184681,0.343669,0.51946,0.850394,0.984252,0.65748,0.091733,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
0.662331,0.458333,0.181818,0.156049,0.342377,0.51117,0.905512,0.96063,0.562992,0.08295,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
0.746873,0.275,0.166667,0.021475,0.22093,0.2265,0.937008,0.885827,0.46063,0.468005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.705353,0.102778,0.106061,0.125268,0.222222,0.152733,0.866142,0.88189,0.551181,0.436637,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.553777,0.480556,0.484848,0.543307,0.401809,0.608964,0.866142,0.929134,0.480315,0.208978,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
0.697349,0.208333,0.075758,0.259127,0.197674,0.126458,0.893701,0.905512,0.53937,0.4312,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.490245,0.605556,0.30303,0.471009,0.322997,0.576788,0.767717,1.0,0.748031,0.219434,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.52026,0.6,0.515152,0.547602,0.419897,0.556414,0.645669,0.972441,0.779528,0.198383,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.763882,0.575,0.227273,0.211167,0.276486,0.342841,0.818898,0.996063,0.692913,0.473024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.489245,0.644444,0.227273,0.459556,0.333333,0.564985,0.76378,0.992126,0.759843,0.216925,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.756878,0.194444,0.166667,0.282749,0.245478,0.155122,0.913386,0.858268,0.46063,0.53088,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.568284,0.430556,0.454545,0.09592,0.29845,0.474357,0.940945,0.889764,0.366142,0.147916,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.64032,0.358333,0.106061,0.151754,0.302326,0.021076,0.909449,0.929134,0.53937,0.321344,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.504752,0.658333,0.378788,0.482462,0.410853,0.537024,0.65748,0.992126,0.84252,0.204656,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.764882,0.333333,0.19697,0.231926,0.294574,0.154419,0.952756,0.901575,0.448819,0.546215,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.55978,0.436111,0.409091,0.171797,0.276486,0.478713,0.937008,0.913386,0.417323,0.167155,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.55978,0.625,0.560606,0.10952,0.22093,0.435155,0.566929,0.96063,0.834646,0.145128,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.733867,0.322222,0.227273,0.176807,0.215762,0.119292,0.964567,0.88189,0.413386,0.506204,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
0.511256,0.594444,0.439394,0.429492,0.445736,0.514543,0.704724,0.992126,0.759843,0.210093,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.643322,0.341667,0.242424,0.121689,0.310078,0.017845,0.968504,0.889764,0.405512,0.364283,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.583292,0.677778,0.090909,0.212598,0.344961,0.362793,0.818898,0.964567,0.688976,0.174683,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
0.724362,0.255556,0.242424,0.150322,0.235142,0.335394,0.956693,0.84252,0.374016,0.530183,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
0.521761,0.6,0.409091,0.064424,0.255814,0.421104,0.716535,0.996063,0.76378,0.175519,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.771886,0.380556,0.318182,0.198282,0.317829,0.143038,0.972441,0.889764,0.38189,0.570054,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
0.670835,0.519444,0.166667,0.021475,0.218346,0.314739,0.870079,0.976378,0.625984,0.546076,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.770385,0.372222,0.227273,0.472441,0.313953,0.169594,0.952756,0.913386,0.452756,0.565314,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.463732,0.613889,0.318182,0.228346,0.335917,0.513981,0.748031,1.0,0.76378,0.248989,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.713357,0.597222,0.166667,0.151754,0.223514,0.259379,0.822835,0.988189,0.692913,0.548306,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.709355,0.277778,0.272727,0.021475,0.215762,0.350569,0.972441,0.834646,0.346457,0.556113,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
0.717359,0.347222,0.424242,0.077309,0.175711,0.088942,0.996063,0.818898,0.248031,0.519727,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.733367,0.297222,0.272727,0.042949,0.209302,0.332022,0.976378,0.850394,0.350394,0.558204,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
0.709355,0.252778,0.272727,0.0,0.223514,0.351974,0.96063,0.822835,0.346457,0.560296,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
0.487744,0.477778,0.318182,0.121689,0.213178,0.425882,0.897638,0.96063,0.53937,0.211627,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.738869,0.286111,0.212121,0.021475,0.215762,0.325699,0.956693,0.870079,0.405512,0.56169,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
0.726863,0.227778,0.227273,0.021475,0.229974,0.337502,0.944882,0.834646,0.385827,0.562666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
0.66083,0.408333,0.121212,0.021475,0.223514,0.314599,0.913386,0.940945,0.551181,0.56392,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.748374,0.702778,0.348485,0.434503,0.222222,0.205705,0.641732,0.976378,0.862205,0.566708,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.714357,0.588889,0.19697,0.298497,0.396641,0.229591,0.822835,0.992126,0.69685,0.570333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.530265,0.611111,0.484848,0.09592,0.239018,0.342841,0.65748,0.984252,0.795276,0.215252,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.426213,0.477778,0.333333,0.154617,0.268734,0.488549,0.897638,0.96063,0.535433,0.264464,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.71986,0.361111,0.333333,0.14388,0.193798,0.092455,0.980315,0.874016,0.350394,0.559598,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
0.698349,0.544444,0.318182,0.211167,0.355297,0.229591,0.826772,0.992126,0.65748,0.582044,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.421211,0.558333,0.30303,0.151754,0.281654,0.46958,0.814961,0.996063,0.681102,0.262512,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.509255,0.563889,0.515152,0.163207,0.211886,0.331179,0.712598,0.968504,0.692913,0.228356,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.758879,0.533333,0.181818,0.577666,0.531008,0.14908,0.862205,0.980315,0.637795,0.601561,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
0.630815,0.480556,0.121212,0.167502,0.277778,0.017423,0.885827,0.96063,0.598425,0.475254,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.664832,0.222222,0.287879,0.115963,0.241602,0.305466,0.948819,0.795276,0.330709,0.599191,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.626313,0.469444,0.151515,0.151754,0.26615,0.015175,0.897638,0.96063,0.582677,0.482643,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.745873,0.488889,0.212121,0.519685,0.250646,0.122243,0.889764,0.972441,0.586614,0.622891,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.624812,0.5,0.136364,0.163207,0.262274,0.021076,0.88189,0.968504,0.610236,0.495748,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.658329,0.344444,0.287879,0.299213,0.034884,0.044822,0.976378,0.874016,0.370079,0.53548,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.738869,0.386111,0.136364,0.489621,0.232558,0.107349,0.92126,0.937008,0.531496,0.630001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.38069,0.561111,0.227273,0.136006,0.249354,0.424196,0.830709,0.992126,0.677165,0.277987,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0.649325,0.105556,0.121212,0.064424,0.22739,0.250667,0.866142,0.874016,0.53937,0.619685,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.717359,0.194444,0.287879,0.137437,0.236434,0.311086,0.933071,0.779528,0.334646,0.630977,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.371686,0.480556,0.136364,0.077309,0.23385,0.418716,0.889764,0.964567,0.594488,0.289837,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0.367184,0.469444,0.151515,0.04796,0.224806,0.415203,0.897638,0.96063,0.582677,0.297644,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
